Cell_Num	X	Y	Genenames	CellGeneCount	ClassName	Prob
3192	6573.121434392828	1812.1532192339039	['3110035E14Rik', 'Aldoc', 'Cck', 'Cplx2', 'Crym', 'Fam19a1', 'Id2', 'Neurod6', 'Nrn1', 'Nrsn1', 'Pcp4', 'Pde1a', 'Prkca', 'Serpini1', 'Slc6a1']	[1.0389403377286097, 0.1976470978943653, 0.1389044331608911, 0.062341304083209634, 0.01772994836609294, 0.590683593558252, 1.9754820865441858, 0.9822892259315811, 0.9242796746681671, 0.7374525776960132, 0.9745954868774022, 0.9893797082656024, 0.0012402487193973503, 0.8653652969088222, 2.0340373845020396]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Calb2.Cntnap5a.Igfbp6', 'Calb2.Cntnap5a.Rspo3', 'Calb2.Cntnap5a.Vip', 'Calb2.Cryab', 'Calb2.Vip.Gpd1', 'Calb2.Vip.Igfbp4', 'Endo', 'Eryth.1', 'Microglia.1', 'Microglia.2', 'PC.CA1.1', 'PC.CA1.2', 'PC.CA1.3', 'PC.Other1', 'Pvalb.C1ql1.Npy', 'Pvalb.Tac1.Nr4a2', 'Sst.Erbb4.Crh', 'Sst.Erbb4.Th', 'Vip.Crh.C1ql1', 'Vsmc', 'Zero']	[0.08494905052736047, 0.05174509882779359, 0.09320371566545435, 0.06962181671525582, 0.02809648232474963, 0.002485499674460307, 0.0018397868157319528, 0.0019067698468719935, 0.0034295537156057055, 0.002467222348323088, 0.0018875569384180335, 0.015312686370009678, 0.0022884773223146664, 0.0331286823150467, 0.013318306566965187, 0.07340648898720993, 0.03522246374935224, 0.0011138467944169614, 0.026442729856392094, 0.0026766622545456127, 0.007247012529444859, 0.0021483135787649706, 0.002529401400970094, 0.0019971497879532132, 0.005783132243927957, 0.43115402432150474]
3193	6564.341860465116	1969.925581395349	['3110035E14Rik', 'Aldoc', 'Cplx2', 'Crym', 'Cxcl14', 'Wfs1']	[0.0011657763111966712, 0.0032435376195867937, 0.006252016781456791, 0.22923934806516544, 0.992969141395567, 0.32132664622718626]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Calb2.Cntnap5a.Igfbp6', 'Endo', 'Eryth.1', 'Microglia.1', 'Microglia.2', 'Vsmc', 'Zero']	[0.003319593967501991, 0.004221468499459532, 0.0013601560277305244, 0.002011593892430941, 0.00332095809514444, 0.0011242860702555424, 0.0050153844350341, 0.0064908036834557346, 0.007962383918857301, 0.009274256627802936, 0.0074325683447312675, 0.9433207168411638]
3194	6578.497498213009	1563.372408863474	['3110035E14Rik', 'Adgrl2', 'Cadps2', 'Cplx2', 'Crym', 'Enc1', 'Fam19a1', 'Fos', 'Neurod6', 'Nrn1', 'Pde1a', 'Prkca', 'Qrfpr', 'Rgs4', 'Scg2', 'Serpini1', 'Snca', 'Wfs1']	[1.9976579415723534, 0.9928963686483391, 1.254848395327184, 0.9850654383769891, 0.02246303769900855, 0.269973345545018, 0.9965953626429277, 0.002935898507996091, 5.954459479213061, 1.3044222632495552, 2.9866836673863957, 0.005904166018848415, 0.9494667317972215, 1.9737681187367757, 1.9934142425559187, 2.975853571476139, 0.02045396547920937, 0.9973349701623687]	['PC.CA1.2', 'PC.CA1.3', 'PC.Other1', 'PC.Other2']	[0.14102922278502353, 0.8375227351849133, 0.001788353467605471, 0.019546128821723525]
3195	6584.205419029616	807.9495904221802	['3110035E14Rik', 'Cplx2', 'Cryab', 'Enpp2', 'Id2', 'Plp1', 'Sulf2', 'Tac1']	[0.9942259755839917, 0.9806731375273806, 1.1372618738323002, 2.9733765284886955, 1.987883576039007, 4.945807351127414, 0.9892332571085559, 0.9921213876233729]	['Eryth.2', 'Oligo.1', 'Oligo.2', 'Oligo.3', 'Oligo.4', 'Oligo.5']	[0.05040293967413941, 0.16959852778996168, 0.021067253117602137, 0.01745224646296377, 0.11859497784344382, 0.6222494287195324]
3196	6588.684724255734	2443.59785261103	['6330403K07Rik', 'Aldoc', 'Arpp21', 'Cadps2', 'Cnr1', 'Col25a1', 'Cplx2', 'Cxcl14', 'Gad1', 'Id2', 'Ndnf', 'Npy', 'Rasgrf2', 'Rgs12', 'Serpini1', 'Slc6a1', 'Sncg']	[0.022918861160054788, 0.013815888383047514, 0.0010264039619026224, 0.9910270043425179, 5.0104542591366155, 0.995788771969217, 6.504587811139017, 2.3037750620523223, 9.245077108626951, 2.9393639012697554, 9.734014173853566, 0.07994841824304708, 0.005165430310299609, 1.045624471055967, 1.0731179875070795, 0.9950814709558724, 0.0012330204215599161]	['Ntng1.Rgs10', 'Ntng1.Synpr']	[0.8920414432069951, 0.10795733213728972]
3197	6575.168181818181	1834.3363636363636	['3110035E14Rik', 'Cck', 'Cplx2', 'Cryab', 'Id2', 'Neurod6', 'Nrsn1', 'Pcp4', 'Pde1a', 'Serpini1', 'Slc6a1']	[0.007496061173211835, 0.03907336903125635, 0.004429768385319424, 0.0038751387216092135, 0.001461848615969844, 0.007530378047714218, 0.923881615947253, 0.010591901286684377, 0.003518830305462234, 0.008640291883733336, 0.017841538169039068]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Calb2.Cntnap5a.Igfbp6', 'Calb2.Cntnap5a.Rspo3', 'Calb2.Cntnap5a.Vip', 'Calb2.Vip.Gpd1', 'Calb2.Vip.Igfbp4', 'Endo', 'Eryth.1', 'Eryth.2', 'Microglia.1', 'Microglia.2', 'PC.CA1.1', 'Pvalb.Tac1.Nr4a2', 'Vip.Crh.C1ql1', 'Vsmc', 'Zero']	[0.002894327818899597, 0.002328966993898096, 0.0013573192170768518, 0.0012418696144334087, 0.003104586563483071, 0.0022233041505538035, 0.0010876558337941807, 0.0014465632208129804, 0.001313890398228235, 0.0013553187296898655, 0.00646504937391811, 0.007835678045264674, 0.0013219008270542738, 0.009345475704979312, 0.010247765284294892, 0.0012931035045490038, 0.0015799519066663145, 0.0014503702723246109, 0.00877277444622484, 0.9300441490680137]
3198	6574.550660792952	2276.246696035242	['Aldoc', 'Cryab', 'Enc1', 'Id2', 'Ndnf', 'Prkca', 'Wfs1']	[0.01496964598548428, 0.0033901736434088195, 0.0012542783927717907, 0.03371030627887211, 0.003124839400563357, 0.41833095017513117, 0.0018988584194851855]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Calb2.Cntnap5a.Igfbp6', 'Calb2.Vip.Gpd1', 'Endo', 'Eryth.1', 'Eryth.2', 'Microglia.1', 'Microglia.2', 'PC.CA1.1', 'Vsmc', 'Zero']	[0.0026858281849593438, 0.00261136508046888, 0.0014178182108250175, 0.0013903981962447981, 0.0038121442405976242, 0.0010195318498423982, 0.0010165761531456422, 0.006688189853465992, 0.007780065421412356, 0.0013450409230209516, 0.010145846826528315, 0.011303089062493102, 0.0012413656937532627, 0.00865090372035747, 0.9335956399939316]
3199	6592.565693430657	2269.308394160584	['Aldoc', 'Cryab', 'Id2']	[0.9782802464965767, 0.9876007174888045, 0.9580800287596982]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Endo', 'Eryth.1', 'Eryth.2', 'Microglia.1', 'Microglia.2', 'Vsmc', 'Zero']	[0.030921601572561463, 0.0467156665368549, 0.030085398164699538, 0.026432341190787186, 0.040330743825276634, 0.013850631265096896, 0.004021407875836288, 0.0022213895062475593, 0.015674916902888157, 0.010994543645529386, 0.012348360955281313, 0.7647461623547439]
3200	6587.588676103247	1511.3147377185678	['3110035E14Rik', 'Cplx2', 'Crym', 'Neurod6', 'Nrsn1', 'Pde1a', 'Prkca', 'Trp53i11']	[0.052162045726851465, 0.058682963076939564, 0.4818789575092024, 0.9862177207526496, 0.9785431682844158, 0.9937081217679543, 0.9617965613605876, 0.5446534039008735]	['Astro.1', 'Astro.5', 'Endo', 'Eryth.1', 'Microglia.1', 'Microglia.2', 'PC.CA1.1', 'PC.CA1.2', 'Vsmc', 'Zero']	[0.0011218417329672086, 0.0020908328068464047, 0.005271554870235405, 0.004914228823360291, 0.011795772478869714, 0.013072800241680397, 0.008466527714879345, 0.0015809813396505477, 0.007412496254450749, 0.9372553284701021]
3201	6589.2958532695375	1027.8532695374802	['Aldoc', 'Cplx2', 'Cxcl14', 'Fam19a1', 'Rorb']	[0.977619039853737, 0.005760360537835917, 0.0062992808547919655, 0.9904917706596007, 0.0013730905592631744]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Endo', 'Eryth.1', 'Microglia.1', 'Microglia.2', 'Vsmc', 'Zero']	[0.005762206057033795, 0.006570987483955967, 0.001630839616093162, 0.002271104310585304, 0.008266665254149506, 0.003127806432688584, 0.004857790712018994, 0.006585598150477626, 0.0081879655343153, 0.005940052703688953, 0.9453913872399484]
3202	6581.0	2591.0	['3110035E14Rik', '6330403K07Rik', 'Aldoc', 'Cox6a2', 'Cryab', 'Enpp2', 'Gad1', 'Plp1']	[0.3281320332362349, 0.0249461426953187, 0.5067843519691346, 0.44667107217330343, 1.9989324872821868, 1.9964566585127916, 0.017888884514961293, 1.9993384165246986]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Choroid', 'Endo', 'Eryth.1', 'Eryth.2', 'Microglia.1', 'Microglia.2', 'Oligo.1', 'Oligo.2', 'Oligo.3', 'Oligo.4', 'Oligo.5', 'Vsmc', 'Zero']	[0.0032008424259934868, 0.0016501500950475625, 0.002200282479489943, 0.003379707983239638, 0.007102547196206369, 0.003125034029916112, 0.0038601205212490126, 0.0032347343241463274, 0.12030501311170048, 0.001599291553367487, 0.0012373278608224189, 0.15558668023164532, 0.034509909070453045, 0.0571365410434521, 0.2809350384249622, 0.27631518341539313, 0.0034164883976817344, 0.040231835581088886]
3203	6596.2419263456095	940.414164305949	['Cplx2', 'Cryab', 'Enpp2', 'Kit', 'Pde1a', 'Plp1', 'Prkca', 'Reln', 'Sulf2']	[0.9546448329720572, 1.9222043392866466, 4.992693601369751, 0.9935785423637821, 0.02591256235463428, 9.530536656059263, 0.9956678716187674, 0.9941844808620309, 0.9886008782080403]	['Oligo.1', 'Oligo.2', 'Oligo.3', 'Oligo.4', 'Oligo.5']	[0.40613852277637025, 0.1221699515832792, 0.12632584746305897, 0.25591114154124245, 0.08872849753803201]
3204	6600.249110320285	1717.988137603796	['3110035E14Rik', 'Adgrl2', 'Aldoc', 'Arpp21', 'Cadps2', 'Calb2', 'Cck', 'Cnr1', 'Col25a1', 'Cplx2', 'Crym', 'Cxcl14', 'Enc1', 'Htr3a', 'Kcnk2', 'Neurod6', 'Npy', 'Nrn1', 'Pde1a', 'Prkca', 'Rgs4', 'Scg2', 'Snca', 'Wfs1', 'Zcchc12']	[2.9829900156228923, 0.9167806860578869, 1.9558604323046207, 1.0747751236772043, 2.2289788956202528, 0.9805462882071956, 0.9900376287904995, 0.995851106442679, 1.8713546440654056, 1.9789475338291411, 0.9818322315958554, 0.9565909111996267, 1.0060591128200054, 0.32859545769099424, 0.9546402888303434, 5.43929097281661, 0.00157192494028508, 0.02830235955015061, 0.0321772665138165, 2.9765062532598803, 1.0743024340505631, 2.4379780157082958, 0.010769259467129933, 3.6003703361857133, 0.0048958985787532164]	['PC.CA1.2', 'PC.CA1.3']	[0.02632335705206337, 0.972667261416156]
3205	6590.331683168317	1133.8366336633662	['Aldoc', 'Cck', 'Cplx2', 'Enc1', 'Npy', 'Nrsn1', 'Pcp4', 'Pde1a', 'Plp1', 'Rgs4']	[0.013448864108059195, 0.06860381273950542, 0.481075650371136, 0.011895345872920838, 2.119013847283921, 2.996987619376715, 0.858631809088469, 0.007238500557149789, 0.03415868690896934, 0.006153815132267752]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.5', 'Cacna2d1.Lhx6.Reln', 'Cacna2d1.Lhx6.Vwa5a', 'Cacna2d1.Ndnf.Cxcl14', 'Cacna2d1.Ndnf.Npy', 'Cacna2d1.Ndnf.Rgs10', 'Calb2.Cntnap5a.Igfbp6', 'Calb2.Cntnap5a.Rspo3', 'Calb2.Cntnap5a.Vip', 'Calb2.Cryab', 'Calb2.Vip.Gpd1', 'Calb2.Vip.Igfbp4', 'Calb2.Vip.Nos1', 'Endo', 'Eryth.1', 'Microglia.1', 'Microglia.2', 'Ntng1.Rgs10', 'Ntng1.Synpr', 'PC.CA1.1', 'PC.Other1', 'Pvalb.C1ql1.Cpne5', 'Pvalb.C1ql1.Npy', 'Pvalb.C1ql1.Pvalb', 'Pvalb.Tac1.Akr1c18', 'Pvalb.Tac1.Nr4a2', 'Pvalb.Tac1.Sst', 'Sst.Cryab', 'Sst.Erbb4.Crh', 'Sst.Erbb4.Rgs10', 'Sst.Erbb4.Th', 'Sst.Npy.Cort', 'Sst.Npy.Mgat4c', 'Sst.Npy.Serpine2', 'Sst.Npy.Zbtb20', 'Sst.Pnoc.Calb1.Igfbp5', 'Sst.Pnoc.Pvalb', 'Vip.Crh.C1ql1', 'Vip.Crh.Pcp4', 'Vsmc', 'Zero']	[0.003750367967248301, 0.001004701491465648, 0.0016904844012749418, 0.0020614363840406936, 0.05077560320936942, 0.023119872969030668, 0.021489737431099824, 0.004974686933172759, 0.018976585048449835, 0.0111845320530854, 0.004720436986296759, 0.007243380103683138, 0.004388777306159052, 0.00430085871675241, 0.009250999697669795, 0.0021476382422865054, 0.0026805778116150277, 0.002606264636052299, 0.004038879261185357, 0.0037598635952195672, 0.004088437569482243, 0.002044603232444622, 0.0043586948243637515, 0.0024407425739572546, 0.02659487789288551, 0.3153714149591963, 0.005940652861564119, 0.002036028666096957, 0.01238137109239228, 0.0467481847316212, 0.0029856829260673573, 0.003929713643123275, 0.02724490219669256, 0.00960302006838711, 0.0067342613291017745, 0.014380160037412121, 0.003400188544904406, 0.012859324172677458, 0.002907943552129884, 0.014546044380050088, 0.007241924665537248, 0.00388974864546088, 0.0032783152701574524, 0.27507468762310255]
3206	6600.824454148472	1190.2200873362444	['Aldoc', 'Arpp21', 'Cadps2', 'Nrsn1', 'Pcp4', 'Rgs4', 'Slc6a1']	[2.998064214093268, 0.7516459619763395, 0.00110951620336151, 0.0011945334581448977, 0.9269725101389158, 0.0960489478857035, 0.24541984781868578]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Microglia.2', 'Zero']	[0.30610115252609965, 0.15771511267867003, 0.09678080273624677, 0.09521683349635704, 0.2499090543893557, 0.0010986961902952812, 0.08891591600223037]
3207	6607.674757281553	1156.3287101248266	['6330403K07Rik', 'Arpp21', 'Cadps2', 'Cck', 'Cplx2', 'Enc1', 'Id2', 'Npy', 'Pcp4', 'Pde1a', 'Prkca', 'Rgs4', 'Scg2']	[0.9968157230583442, 1.99987639430198, 0.9913142568976163, 0.9091974045603611, 0.018730553342235525, 0.9678615512812245, 0.9937791055256002, 0.8412100064239301, 0.13781715848782802, 1.981731278057071, 0.0021736455973591882, 1.148974696275079, 0.9955645510184299]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.5', 'Cacna2d1.Ndnf.Cxcl14', 'Calb2.Cntnap5a.Igfbp6', 'Calb2.Cntnap5a.Rspo3', 'Calb2.Cntnap5a.Vip', 'Calb2.Cryab', 'Endo', 'Eryth.1', 'Microglia.1', 'Microglia.2', 'PC.CA1.1', 'PC.CA1.2', 'PC.CA1.3', 'PC.Other1', 'PC.Other2', 'Pvalb.Tac1.Nr4a2', 'Sst.Erbb4.Th', 'Vsmc', 'Zero']	[0.0020236360028783864, 0.001348844228398821, 0.002994417642378371, 0.0015223033505307785, 0.0010858177862917429, 0.01580151272392811, 0.002883284007069448, 0.0019229364502216107, 0.0017536868059776815, 0.0313721200765916, 0.0016966229228193846, 0.006735788207681981, 0.003983174065468869, 0.10952428978170811, 0.3375562693513122, 0.026538643407188704, 0.18153254855160625, 0.016334643763091225, 0.00381916829951229, 0.0018302717807956743, 0.012256869175376172, 0.23012922766092386]
3208	6604.0117117117115	1791.6765765765765	['3110035E14Rik', 'Arpp21', 'Cck', 'Col25a1', 'Cplx2', 'Fam19a1', 'Neurod6', 'Npy', 'Nr4a2', 'Nrn1', 'Pde1a', 'Prkca', 'Pvalb', 'Serpini1', 'Slc6a1', 'Snca', 'Tac1', 'Wfs1', 'Zcchc12']	[1.6477357503193732, 0.05066738678527244, 1.3365552315279141, 0.9813467521195051, 2.1615511498557614, 2.3652889586834025, 8.625149987816886, 0.965107659453759, 0.0020870538662817557, 0.009091409090841386, 1.8985388977217652, 1.9920267113032146, 0.1436897517621924, 0.2080269356684834, 0.9010493392393815, 1.9973287451249409, 0.3233008955373685, 1.9712549112732392, 0.006781319934210807]	['PC.CA1.2', 'PC.CA1.3']	[0.0243949643735073, 0.975501845246668]
3209	6603.653760238272	1274.235294117647	['Aldoc', 'Cck', 'Cnr1', 'Prkca', 'Rgs4', 'Scg2']	[1.0145495412341865, 0.9552522203249074, 0.9820659082945077, 0.1189381430952798, 0.9897321662455096, 0.9320022203695005]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Calb2.Cntnap5a.Igfbp6', 'Calb2.Vip.Gpd1', 'Calb2.Vip.Igfbp4', 'Calb2.Vip.Nos1', 'Endo', 'Eryth.1', 'Eryth.2', 'Microglia.1', 'Microglia.2', 'PC.CA1.1', 'Vip.Crh.C1ql1', 'Vsmc', 'Zero']	[0.009222341050596336, 0.007700076345065126, 0.0025333052307535907, 0.0028673513407204733, 0.010840748881789038, 0.0011401712870873165, 0.0011195670546238004, 0.0014008140431214988, 0.0014468737807320955, 0.01470940789401788, 0.0060552709533306425, 0.001698230454265802, 0.007661643907832991, 0.008970104480500502, 0.0013793703275852632, 0.0010888048670633236, 0.017492681733816077, 0.8999659524350274]
3210	6610.576523994812	1092.556420233463	['Aldoc', 'Cplx2', 'Enc1', 'Gad1', 'Id2', 'Neurod6', 'Nos1', 'Nov', 'Pcp4', 'Plp1', 'Rbp4', 'Rgs4', 'Trp53i11']	[0.9439398879203305, 2.4091276916452893, 0.9960218290151424, 0.002107497017527096, 0.9905079217758385, 0.9908374942455973, 0.9913626958920686, 0.9945871378206552, 2.766296863374953, 0.22015482027082178, 0.9945431009781739, 0.9713701484842394, 0.9798140283672475]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Calb2.Vip.Gpd1', 'Calb2.Vip.Igfbp4', 'Calb2.Vip.Nos1', 'Endo', 'Microglia.1', 'Ntng1.Chrm2', 'PC.CA1.1', 'PC.CA1.2', 'PC.Other1', 'PC.Other2', 'Vip.Crh.C1ql1', 'Vip.Crh.Pcp4', 'Vsmc', 'Zero']	[0.14841085604173432, 0.002042251683730216, 0.038348983200220635, 0.0028070697674671724, 0.02345819108033433, 0.008028675255012153, 0.003582274794733449, 0.008137622876658524, 0.004450616440138472, 0.0010496205648417999, 0.0025232437549614823, 0.5763553098568664, 0.009491016969578476, 0.13595534665250555, 0.005760920660971454, 0.0012114181541699911, 0.002346949054046242, 0.0013515500583186173, 0.020580294635193928]
3211	6613.0615384615385	1457.8633846153846	['6330403K07Rik', 'Arpp21', 'Cryab', 'Enc1', 'Fam19a1', 'Neurod6', 'Ntng1', 'Pcp4', 'Prkca', 'Qrfpr', 'Scg2', 'Trp53i11', 'Wfs1']	[0.01429982136311938, 0.9960128588013695, 0.2566650222397436, 1.9904880402310234, 0.9978324588184894, 0.9193768747562839, 0.9909292908315029, 0.9963943654764207, 1.9906938047335947, 0.954693749848847, 0.005560744654509248, 0.027340684737054144, 6.976873310135584]	['PC.CA1.1', 'PC.CA1.2', 'PC.CA1.3']	[0.874757140221434, 0.0629969221498989, 0.062244116734652424]
3212	6630.137764574823	1753.824730783513	['3110035E14Rik', '6330403K07Rik', 'Adgrl2', 'Arpp21', 'Bcl11b', 'Cadps2', 'Cck', 'Col25a1', 'Cplx2', 'Crym', 'Cxcl14', 'Enc1', 'Fam19a1', 'Htr3a', 'Id2', 'Kctd12', 'Neurod6', 'Npy', 'Nr4a2', 'Pde1a', 'Prkca', 'Rgs4', 'Satb1', 'Scg2', 'Snca', 'Sulf2', 'Wfs1', 'Zcchc12']	[3.3442363441485203, 0.6370261157001248, 0.0024738378045908154, 1.977346541683233, 1.9598672967616415, 0.8621093354589667, 1.1300698619804896, 0.029922081730091886, 0.2413073794765941, 0.003474274627793767, 0.003175374814751022, 0.9979619679123353, 0.99853344379308, 0.0012263546966435556, 0.9786098722919825, 0.005226326595797815, 14.695906342625578, 1.404131787001622, 0.9690575995875914, 1.9983539981440734, 5.983192340116708, 0.9091317621466083, 0.959172605862492, 2.2194221907266796, 0.999061700562473, 0.005604390594327488, 7.08944329862971, 1.8617327078767167]	['PC.CA1.3']	[0.9999595829873241]
3213	6608.773	781.835	['3110035E14Rik', 'Cryab', 'Plp1', 'Pvrl3', 'Satb1']	[0.9942995448156929, 0.05413084560451744, 0.007139093786513632, 0.9923898140815097, 0.9883444704337478]	['Astro.5', 'Endo', 'Eryth.1', 'Microglia.1', 'Microglia.2', 'Vsmc', 'Zero']	[0.0011263799608311079, 0.003652240549354521, 0.005219880109358069, 0.006953689652504781, 0.00853614478564622, 0.008129284197446927, 0.9629970118962622]
3214	6612.99530516432	1674.086854460094	['Aldoc', 'Arpp21', 'Cadps2', 'Cryab', 'Crym', 'Enc1', 'Fam19a1', 'Gda', 'Id2', 'Neurod6', 'Pde1a', 'Rgs4', 'Rprm', 'Scg2', 'Slc6a1', 'Wfs1']	[3.6635302757503996, 0.4639144955272968, 0.9929544782228226, 0.9962274571419241, 0.009403709491628515, 0.2096376092199882, 0.20111003469103753, 0.002099415356526825, 0.9954273697404679, 1.034060335442224, 3.135819017115969, 0.8847274577078668, 0.02444702348587875, 0.9869884325744973, 0.575253399528014, 0.457218324556627]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'PC.CA1.2', 'Zero']	[0.12060205843935468, 0.27409706216148483, 0.22347107282054207, 0.25285334984830093, 0.1211850248341352, 0.0014905128730034352, 0.002289600024600902]
3215	6620.530155642024	2471.4036964980546	['6330403K07Rik', 'Aldoc', 'Cadps2', 'Cnr1', 'Col25a1', 'Cplx2', 'Cpne5', 'Cxcl14', 'Fos', 'Gad1', 'Id2', 'Kctd12', 'Ndnf', 'Npy', 'Prkca', 'Rasgrf2', 'Rgs12', 'Serpini1', 'Snca', 'Sncg', 'Trp53i11']	[0.185932868529774, 0.9522515769160956, 0.9997347132396445, 2.974630606583727, 0.9996212622353092, 6.779707678797979, 2.9964818773616404, 1.9952153769586494, 0.171135731841074, 0.9876236476417218, 0.9955772830336812, 0.9929104116050432, 0.015146516751936625, 3.9455437154405835, 1.9984293170705274, 0.9805189042959772, 0.9983948656070675, 0.013151637883069606, 0.9982908813039651, 0.9941461560008342, 3.99537140701388]	['Cck.Cxcl14.Calb1.Igfbp5', 'Cck.Cxcl14.Calb1.Kctd12', 'Cck.Cxcl14.Calb1.Tac2']	[0.6901228967460756, 0.30323017604101604, 0.005638476306556014]
3216	6625.196960841613	1817.6954997077733	['3110035E14Rik', 'Bcl11b', 'Cadps2', 'Cck', 'Cplx2', 'Cpne5', 'Cryab', 'Enc1', 'Enpp2', 'Fam19a1', 'Fos', 'Kctd12', 'Neurod6', 'Npy', 'Pde1a', 'Prkca', 'Pvalb', 'Rgs4', 'Serpini1', 'Slc6a1', 'Snca', 'Wfs1', 'Zcchc12']	[2.2688922132379683, 1.9837356052206705, 0.0017805795463671505, 1.9519758825984077, 3.093735470888697, 0.9958254083132929, 0.7556392694777305, 1.0126771256954286, 0.9880228876396135, 1.998861043972928, 0.009134515708484834, 0.9866722192853589, 5.961251717902628, 0.021671777790066158, 0.012323579939165588, 0.9984826213271739, 0.21894941657495173, 0.9812309721328335, 0.12352803072160881, 0.0015343451094079388, 1.9954741131863665, 4.966757651807398, 0.9819614260742653]	['PC.CA1.2', 'PC.CA1.3']	[0.01602283503822221, 0.98392705481231]
3217	6624.7154678548695	2507.051559516232	['Aldoc', 'Cplx2', 'Crym', 'Fos', 'Id2', 'Pcp4', 'Pvalb', 'Rgs12', 'Sst', 'Trp53i11']	[1.974658284731383, 0.9802983218517359, 0.9452326666478774, 0.003505400308063989, 0.9955851293054797, 0.03554846869841607, 0.05958044909383768, 0.9778704317551501, 0.020960350962342122, 0.001264183193700328]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Calb2.Vip.Igfbp4', 'Endo', 'Eryth.1', 'Microglia.1', 'Microglia.2', 'Vsmc', 'Zero']	[0.1692110079713005, 0.15977661451892627, 0.11639872151742879, 0.0983929323102736, 0.14223436740553339, 0.0011331178096588082, 0.004516108801179255, 0.0018490772493452317, 0.0056784316434822825, 0.004536292796548513, 0.0038987773394958654, 0.28769857061605414]
3218	6620.310380267215	1379.7965056526207	['3110035E14Rik', 'Adgrl2', 'Cplx2', 'Enc1', 'Gda', 'Neurod6', 'Pde1a', 'Wfs1']	[1.00632893021797, 0.003062952106449697, 0.0599742028008749, 0.9928022686360709, 0.9897594634718964, 1.9981146448610074, 0.9877170293555095, 1.1384949530401345]	['Endo', 'Eryth.1', 'Microglia.1', 'Microglia.2', 'PC.CA1.1', 'PC.CA1.2', 'PC.CA1.3', 'Vsmc', 'Zero']	[0.004351561039141145, 0.0027650381015066725, 0.004633803183774409, 0.0048080340807296566, 0.33022794674086686, 0.13975146510121444, 0.015073307812009102, 0.004672514144976339, 0.4903709615180458]
3219	6619.068654019874	1043.9494128274616	['Cplx2', 'Cxcl14', 'Ndnf', 'Rorb']	[0.2068959812598223, 0.03361138944689725, 0.9944533121678296, 0.14691720688976617]	['Astro.5', 'Endo', 'Eryth.1', 'Microglia.1', 'Microglia.2', 'Vsmc', 'Zero']	[0.00101491850935669, 0.004362835295258167, 0.005328126991339286, 0.006402515021749904, 0.008221988483382327, 0.006716749514352612, 0.9652310629609955]
3220	6626.4525547445255	1951.5337591240875	['3110035E14Rik', 'Aldoc', 'Cplx2', 'Enc1', 'Id2', 'Neurod6', 'Scg2', 'Wfs1']	[1.9035952293815015, 0.11114356616927298, 1.8085350901761228, 0.4840870195552763, 0.792449326247262, 0.001195498034217139, 0.011079160074478614, 0.05850275944515148]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Calb2.Cntnap5a.Igfbp6', 'Calb2.Cntnap5a.Vip', 'Calb2.Vip.Gpd1', 'Endo', 'Eryth.1', 'Microglia.1', 'Microglia.2', 'PC.CA1.1', 'PC.CA1.2', 'Vsmc', 'Zero']	[0.009879213365033552, 0.004319049700341894, 0.004162285955072012, 0.0024057549114389768, 0.0060127759289211975, 0.0013791725871043713, 0.0014956607590523208, 0.0029929111653709674, 0.009933986581135066, 0.007157235513045111, 0.013097802521845444, 0.012478064432308587, 0.028751306807502205, 0.004816523664289843, 0.011018360556917392, 0.8755218047076397]
3221	6632.96192893401	1492.9955583756346	['3110035E14Rik', '6330403K07Rik', 'Adgrl2', 'Arpp21', 'Cplx2', 'Enc1', 'Neurod6', 'Nr4a2', 'Rgs12', 'Rgs4', 'Scg2', 'Serpini1', 'Trp53i11', 'Wfs1']	[3.870214430132344, 0.9719295950163052, 0.9956673665526754, 1.9906577219062307, 0.02726080725120446, 0.9701244862598395, 8.056144519147988, 0.978716285170651, 0.9882884778013976, 1.9813184787562093, 0.9821671195307119, 0.9893220222614488, 0.2607870913437012, 2.0040192541674897]	['PC.CA1.2', 'PC.CA1.3']	[0.12956215005769953, 0.8695921880622793]
